gene_id,sim_num,intron,icount
1227,9500,b379e428,20
1227,9500,b652e706,4
1227,9500,b652e715,2
1227,10000,b652e696,5332
1227,10000,b176e220,4632
1227,10000,b379e428,26
1227,10000,b652e706,8
1227,10000,b652e715,2
10821,500,b193e244,218
10821,500,b359e541,282
10821,1000,b193e244,431
10821,1000,b359e541,568
10821,1000,b359e522,1
10821,1500,b193e244,683
10821,1500,b359e541,817
10821,2000,b193e244,872
10821,2000,b359e541,1128
10821,2500,b193e244,1099
10821,2500,b359e541,1401
10821,3000,b359e541,1668
10821,3000,b193e244,1331
10821,3000,b359e513,1
10821,3500,b359e541,1978
10821,3500,b193e244,1521
10821,3500,b193e541,1
10821,4000,b359e541,2176
10821,4000,b193e244,1822
10821,4000,b359e522,1
10821,4000,b197e248,1
10821,4500,b193e244,1993
10821,4500,b359e541,2506
10821,4500,b193e541,1
10821,5000,b193e244,2242
10821,5000,b359e541,2757
10821,5000,b359e554,1
10821,5500,b193e244,2420
10821,5500,b359e541,3078
10821,5500,b359e522,2
10821,6000,b359e541,3355
10821,6000,b193e244,2644
10821,6000,b359e554,1
10821,6500,b193e244,2894
10821,6500,b359e541,3604
10821,6500,b359e554,1
10821,6500,b359e522,1
10821,7000,b359e541,3943
10821,7000,b193e244,3055
10821,7000,b359e522,2
10821,7500,b359e541,4206
10821,7500,b193e244,3293
10821,7500,b359e554,1
10821,8000,b359e541,4426
10821,8000,b193e244,3571
10821,8000,b193e541,3
10821,8500,b193e244,3750
10821,8500,b359e541,4748
10821,8500,b359e522,2
10821,9000,b193e244,4066
10821,9000,b359e541,4933
10821,9000,b359e522,1
10821,9500,b193e244,4303
10821,9500,b359e541,5196
10821,9500,b359e522,1
10821,10000,b193e244,4488
10821,10000,b359e541,5509
10821,10000,b193e257,1
10821,10000,b193e541,1
10821,10000,b359e554,1
11321,500,b194e238,224
11321,500,b465e585,276
11321,1000,b465e585,518
11321,1000,b194e238,482
11321,1500,b465e585,780
11321,1500,b194e238,720
11321,2000,b194e238,993
11321,2000,b465e585,1007
11321,2500,b194e238,1216
11321,2500,b465e585,1284
11321,3000,b194e238,1453
11321,3000,b465e585,1547
11321,3500,b465e585,1771
11321,3500,b194e238,1729
11321,4000,b465e585,2019
11321,4000,b194e238,1981
11321,4500,b194e238,2197
11321,4500,b465e585,2303
11321,5000,b465e585,2534
11321,5000,b194e238,2466
11321,5500,b465e585,2759
11321,5500,b194e238,2741
11321,6000,b465e585,3045
11321,6000,b194e238,2955
11321,6500,b465e585,3362
11321,6500,b194e238,3138
11321,7000,b194e238,3428
11321,7000,b465e585,3570
11321,7000,b194e585,2
11321,7500,b465e585,3768
11321,7500,b194e238,3731
11321,7500,b194e585,1
11321,8000,b465e585,4044
11321,8000,b194e238,3955
11321,8000,b194e585,1
11321,8500,b194e238,4164
11321,8500,b465e585,4335
11321,8500,b194e585,1
11321,9000,b465e585,4545
11321,9000,b194e238,4455
11321,9500,b465e585,4939
11321,9500,b194e238,4561
11321,10000,b194e238,4867
11321,10000,b465e585,5132
11321,10000,b280e323,1
7464,500,b145e319,500
7464,1000,b145e319,1000
7464,1500,b145e319,1500
7464,2000,b145e319,2000
7464,2500,b145e319,2500
7464,3000,b145e319,3000
7464,3500,b145e319,3500
7464,4000,b145e319,3999
7464,4000,b142e319,1
7464,4500,b145e319,4500
7464,5000,b145e319,5000
7464,5500,b145e319,5500
7464,6000,b145e319,6000
7464,6500,b145e319,6500
7464,7000,b145e319,7000
7464,7500,b145e319,7499
7464,7500,b142e233,1
7464,8000,b145e319,8000
7464,8500,b145e319,8500
7464,9000,b145e319,9000
7464,9500,b145e319,9498
7464,9500,b142e233,2
7464,10000,b145e319,9999
7464,10000,b242e319,1
11171,500,b156e201,500
11171,1000,b156e201,1000
11171,1500,b156e201,1500
11171,2000,b156e201,2000
11171,2500,b156e201,2500
11171,3000,b156e201,3000
11171,3500,b156e201,3500
11171,4000,b156e201,4000
11171,4500,b156e201,4500
11171,5000,b156e201,5000
11171,5500,b156e201,5500
11171,6000,b156e201,6000
11171,6500,b156e201,6500
11171,7000,b156e201,7000
11171,7500,b156e201,7500
11171,8000,b156e201,8000
11171,8500,b156e201,8500
11171,9000,b156e201,9000
11171,9500,b156e201,9500
11171,10000,b156e201,10000
9823,500,b255e318,210
9823,500,b413e457,140
9823,500,b559e604,147
9823,500,b511e555,1
9823,500,b253e318,2
9823,1000,b559e604,272
9823,1000,b255e318,425
9823,1000,b413e457,301
9823,1000,b253e318,2
9823,1500,b255e318,623
9823,1500,b559e604,392
9823,1500,b413e457,482
9823,1500,b253e318,2
9823,1500,b413e466,1
9823,2000,b255e318,827
9823,2000,b559e604,554
9823,2000,b413e457,615
9823,2000,b253e318,2
9823,2000,b413e466,2
9823,2500,b559e604,645
9823,2500,b413e457,833
9823,2500,b255e318,1015
9823,2500,b253e318,6
9823,2500,b511e555,1
9823,3000,b255e318,1214
9823,3000,b413e457,991
9823,3000,b559e604,793
9823,3000,b253e318,2
9823,3500,b255e318,1389
9823,3500,b413e457,1186
9823,3500,b559e604,916
9823,3500,b253e318,6
9823,3500,b413e466,2
9823,3500,b247e318,1
9823,4000,b413e457,1255
9823,4000,b255e318,1623
9823,4000,b559e604,1120
9823,4000,b413e466,1
9823,4000,b253e318,1
9823,4500,b413e457,1433
9823,4500,b559e604,1252
9823,4500,b255e318,1813
9823,4500,b253e318,2
9823,5000,b255e318,2000
9823,5000,b413e457,1636
9823,5000,b559e604,1356
9823,5000,b413e466,3
9823,5000,b253e318,5
9823,5500,b255e318,2224
9823,5500,b413e457,1804
9823,5500,b559e604,1463
9823,5500,b253e318,7
9823,5500,b413e466,1
9823,5500,b136e180,1
9823,6000,b255e318,2387
9823,6000,b559e604,1642
9823,6000,b413e457,1957
9823,6000,b253e318,9
9823,6000,b413e466,3
9823,6000,b247e318,2
9823,6500,b559e604,1759
9823,6500,b255e318,2609
9823,6500,b413e457,2119
9823,6500,b413e466,4
9823,6500,b253e318,8
9823,6500,b247e318,1
9823,7000,b413e457,2277
9823,7000,b559e604,1866
9823,7000,b255e318,2845
9823,7000,b253e318,9
9823,7000,b413e466,3
9823,7500,b559e604,2048
9823,7500,b413e457,2422
9823,7500,b255e318,3019
9823,7500,b253e318,6
9823,7500,b413e466,4
9823,7500,b511e555,1
9823,8000,b559e604,2046
9823,8000,b413e457,2684
9823,8000,b255e318,3260
9823,8000,b413e466,4
9823,8000,b253e318,6
9823,8500,b255e318,3408
9823,8500,b413e457,2753
9823,8500,b413e466,3
9823,8500,b559e604,2326
9823,8500,b253e318,7
9823,8500,b136e180,1
9823,8500,b511e555,2
9823,9000,b255e318,3655
9823,9000,b413e457,2908
9823,9000,b559e604,2425
9823,9000,b253e318,9
9823,9000,b413e466,2
9823,9000,b247e318,1
9823,9500,b559e604,2535
9823,9500,b413e457,3120
9823,9500,b255e318,3829
9823,9500,b253e318,7
9823,9500,b413e466,9
9823,10000,b559e604,2726
9823,10000,b255e318,4095
9823,10000,b413e457,3166
9823,10000,b253e318,10
9823,10000,b413e466,3
19287,500,b363e584,500
19287,1000,b363e584,996
19287,1000,b484e584,4
19287,1500,b363e584,1500
19287,2000,b363e584,1998
19287,2000,b484e584,2
19287,2500,b363e584,2496
19287,2500,b484e584,4
19287,3000,b363e584,2997
19287,3000,b484e584,3
19287,3500,b363e584,3495
19287,3500,b484e584,5
19287,4000,b363e584,3999
19287,4000,b484e584,1
19287,4500,b363e584,4492
19287,4500,b484e584,8
19287,5000,b363e584,4994
19287,5000,b484e584,6
19287,5500,b363e584,5491
19287,5500,b484e584,9
19287,6000,b363e584,5996
19287,6000,b484e584,4
19287,6500,b363e584,6493
19287,6500,b484e584,7
19287,7000,b363e584,6993
19287,7000,b484e584,7
19287,7500,b363e584,7493
19287,7500,b484e584,7
19287,8000,b363e584,7990
19287,8000,b484e584,10
19287,8500,b363e584,8488
19287,8500,b484e584,12
19287,9000,b363e584,8985
19287,9000,b484e584,15
19287,9500,b363e584,9487
19287,9500,b484e584,13
19287,10000,b363e584,9991
19287,10000,b484e584,9
1804,500,b328e580,489
1804,500,b328e650,10
1804,500,b332e583,1
1804,1000,b328e580,980
1804,1000,b328e650,16
1804,1000,b332e583,3
1804,1000,b771e821,1
1804,1500,b328e580,1474
1804,1500,b328e650,21
1804,1500,b332e583,5
1804,2000,b328e580,1967
1804,2000,b328e650,31
1804,2000,b332e583,1
1804,2000,b771e821,1
1804,2500,b328e580,2459
1804,2500,b328e650,35
1804,2500,b332e583,5
1804,2500,b771e821,1
1804,3000,b328e580,2966
1804,3000,b328e650,28
1804,3000,b332e583,6
1804,3500,b328e580,3448
1804,3500,b328e650,42
1804,3500,b332e583,9
1804,3500,b771e821,1
1804,4000,b328e580,3934
1804,4000,b771e821,2
1804,4000,b328e650,51
1804,4000,b332e583,13
1804,4500,b328e580,4420
1804,4500,b332e583,9
1804,4500,b328e650,70
1804,4500,b771e821,1
1804,5000,b328e580,4931
1804,5000,b332e583,13
1804,5000,b328e650,54
1804,5000,b771e821,2
1804,5500,b328e580,5411
1804,5500,b328e650,79
1804,5500,b332e583,8
1804,5500,b771e821,2
1804,6000,b328e580,5916
1804,6000,b328e650,67
1804,6000,b771e821,2
1804,6000,b332e583,15
1804,6500,b328e580,6390
1804,6500,b328e650,87
1804,6500,b332e583,21
1804,6500,b771e821,2
1804,7000,b328e580,6889
1804,7000,b328e650,90
1804,7000,b332e583,18
1804,7000,b771e821,3
1804,7500,b328e580,7383
1804,7500,b328e650,96
1804,7500,b332e583,19
1804,7500,b771e821,2
1804,8000,b328e580,7875
1804,8000,b328e650,103
1804,8000,b332e583,21
1804,8000,b771e821,1
1804,8500,b328e580,8386
1804,8500,b332e583,26
1804,8500,b328e650,88
1804,9000,b328e580,8868
1804,9000,b332e583,19
1804,9000,b328e650,112
1804,9000,b771e821,1
1804,9500,b328e580,9337
1804,9500,b328e650,138
1804,9500,b332e583,24
1804,9500,b771e821,1
1804,10000,b328e580,9842
1804,10000,b328e650,128
1804,10000,b332e583,28
1804,10000,b771e821,2
2531,500,b213e601,245
2531,500,b705e749,255
2531,1000,b213e601,505
2531,1000,b705e749,495
2531,1500,b705e749,778
2531,1500,b213e601,720
2531,1500,b231e601,2
2531,2000,b705e749,1035
2531,2000,b213e601,965
2531,2500,b213e601,1233
2531,2500,b705e749,1264
2531,2500,b231e601,3
2531,3000,b213e601,1470
2531,3000,b705e749,1528
2531,3000,b231e601,2
2531,3500,b213e601,1724
2531,3500,b705e749,1775
2531,3500,b231e601,1
2531,4000,b213e601,1921
2531,4000,b705e749,2077
2531,4000,b231e601,2
2531,4500,b213e601,2229
2531,4500,b705e749,2271
2531,5000,b213e601,2474
2531,5000,b705e749,2525
2531,5000,b231e601,1
2531,5500,b705e749,2864
2531,5500,b213e601,2634
2531,5500,b231e601,2
2531,6000,b705e749,3074
2531,6000,b213e601,2926
2531,6500,b213e601,3234
2531,6500,b705e749,3265
2531,6500,b231e601,1
2531,7000,b705e749,3604
2531,7000,b213e601,3393
2531,7000,b231e601,3
2531,7500,b213e601,3684
2531,7500,b705e749,3812
2531,7500,b231e601,4
2531,8000,b705e749,4031
2531,8000,b213e601,3962
2531,8000,b231e601,7
2531,8500,b705e749,4294
2531,8500,b213e601,4203
2531,8500,b231e601,3
2531,9000,b705e749,4580
2531,9000,b213e601,4418
2531,9000,b231e601,2
2531,9500,b213e601,4655
2531,9500,b705e749,4835
2531,9500,b231e601,10
2531,10000,b705e749,5102
2531,10000,b213e601,4896
2531,10000,b231e601,2
5773,500,b290e349,468
5773,500,b290e339,32
5773,1000,b290e349,937
5773,1000,b290e339,63
5773,1500,b290e339,97
5773,1500,b290e349,1403
5773,2000,b290e349,1855
5773,2000,b290e339,143
5773,2000,b294e339,2
5773,2500,b290e349,2324
5773,2500,b290e339,175
5773,2500,b294e339,1
5773,3000,b290e349,2801
5773,3000,b290e339,198
5773,3000,b294e339,1
5773,3500,b290e349,3262
5773,3500,b290e339,235
5773,3500,b284e349,1
5773,3500,b294e339,2
5773,4000,b290e349,3744
5773,4000,b290e339,253
5773,4000,b294e349,1
5773,4000,b284e349,1
5773,4000,b294e339,1
5773,4500,b290e349,4185
5773,4500,b290e339,313
5773,4500,b294e339,2
5773,5000,b290e349,4689
5773,5000,b290e339,309
5773,5000,b294e339,1
5773,5000,b294e349,1
5773,5500,b290e349,5139
5773,5500,b290e339,357
5773,5500,b294e349,1
5773,5500,b294e339,3
5773,6000,b290e349,5608
5773,6000,b290e339,389
5773,6000,b294e339,1
5773,6000,b284e349,1
5773,6000,b294e349,1
5773,6500,b290e349,6078
5773,6500,b290e339,419
5773,6500,b294e339,1
5773,6500,b284e349,1
5773,6500,b290e359,1
5773,7000,b290e349,6525
5773,7000,b290e339,469
5773,7000,b284e339,1
5773,7000,b294e339,3
5773,7000,b284e349,1
5773,7000,b294e349,1
5773,7500,b290e349,6998
5773,7500,b290e339,499
5773,7500,b294e339,3
5773,8000,b290e349,7425
5773,8000,b290e339,574
5773,8000,b290e359,1
5773,8500,b290e349,7922
5773,8500,b290e339,575
5773,8500,b294e339,3
5773,9000,b290e349,8364
5773,9000,b290e339,631
5773,9000,b294e339,2
5773,9000,b294e349,2
5773,9000,b284e339,1
5773,9500,b290e339,576
5773,9500,b290e349,8918
5773,9500,b284e349,1
5773,9500,b294e349,1
5773,9500,b294e339,4
5773,10000,b290e349,9359
5773,10000,b290e339,638
5773,10000,b294e339,2
5773,10000,b284e349,1
11169,500,b195e245,500
11169,1000,b195e245,1000
11169,1500,b195e245,1500
11169,2000,b195e245,2000
11169,2500,b195e245,2500
11169,3000,b195e245,3000
11169,3500,b195e245,3500
11169,4000,b195e245,3999
11169,4000,b199e245,1
11169,4500,b195e245,4500
11169,5000,b195e245,5000
11169,5500,b195e245,5500
11169,6000,b195e245,5999
11169,6000,b199e245,1
11169,6500,b195e245,6498
11169,6500,b199e245,2
11169,7000,b195e245,7000
11169,7500,b195e245,7499
11169,7500,b199e245,1
11169,8000,b195e245,7999
11169,8000,b199e245,1
11169,8500,b195e245,8499
11169,8500,b199e245,1
11169,9000,b195e245,8999
11169,9000,b199e245,1
11169,9500,b195e245,9500
11169,10000,b195e245,9999
11169,10000,b199e245,1
5053,500,b491e560,500
5053,1000,b491e560,1000
5053,1500,b491e560,1500
5053,2000,b491e560,2000
5053,2500,b491e560,2500
5053,3000,b491e560,3000
5053,3500,b491e560,3500
5053,4000,b491e560,4000
5053,4500,b491e560,4500
5053,5000,b491e560,5000
5053,5500,b491e560,5500
5053,6000,b491e560,6000
5053,6500,b491e560,6500
5053,7000,b491e560,7000
5053,7500,b491e560,7500
5053,8000,b491e560,8000
5053,8500,b491e560,8500
5053,9000,b491e560,9000
5053,9500,b491e560,9500
5053,10000,b491e560,10000
5200,500,b450e496,303
5200,500,b285e335,197
5200,1000,b285e335,439
5200,1000,b450e496,561
5200,1500,b450e496,842
5200,1500,b285e335,658
5200,2000,b285e335,883
5200,2000,b450e496,1117
5200,2500,b450e496,1424
5200,2500,b285e335,1076
5200,3000,b450e496,1690
5200,3000,b285e335,1309
5200,3000,b285e422,1
5200,3500,b450e496,1990
5200,3500,b285e335,1510
5200,4000,b285e335,1733
5200,4000,b450e496,2267
5200,4500,b450e496,2551
5200,4500,b285e335,1949
5200,5000,b450e496,2833
5200,5000,b285e335,2166
5200,5000,b285e647,1
5200,5500,b450e496,3080
5200,5500,b285e335,2420
5200,6000,b285e335,2580
5200,6000,b450e496,3420
5200,6500,b285e335,2847
5200,6500,b450e496,3653
5200,7000,b450e496,3929
5200,7000,b285e335,3071
5200,7500,b285e335,3329
5200,7500,b450e496,4171
5200,8000,b285e335,3439
5200,8000,b450e496,4561
5200,8500,b450e496,4744
5200,8500,b285e335,3756
5200,9000,b285e335,3920
5200,9000,b450e496,5079
5200,9000,b285e496,1
5200,9500,b285e335,4115
5200,9500,b450e496,5385
5200,10000,b285e335,4295
5200,10000,b450e496,5705
19517,500,b128e172,500
19517,1000,b128e172,1000
19517,1500,b128e172,1500
19517,2000,b128e172,2000
19517,2500,b128e172,2500
19517,3000,b128e172,3000
19517,3500,b128e172,3500
19517,4000,b128e172,4000
19517,4500,b128e172,4500
19517,5000,b128e172,5000
19517,5500,b128e172,5499
19517,5500,b351e396,1
19517,6000,b128e172,6000
19517,6500,b128e172,6500
19517,7000,b128e172,7000
19517,7500,b128e172,7500
19517,8000,b128e172,7999
19517,8000,b351e396,1
19517,8500,b128e172,8500
19517,9000,b128e172,9000
19517,9500,b128e172,9500
19517,10000,b128e172,9999
19517,10000,b351e396,1
9086,500,b530e644,177
9086,500,b188e235,141
9086,500,b373e422,182
9086,1000,b188e235,294
9086,1000,b373e422,362
9086,1000,b530e644,344
9086,1500,b373e422,534
9086,1500,b188e235,430
9086,1500,b530e644,533
9086,1500,b530e647,2
9086,1500,b542e644,1
9086,2000,b373e422,734
9086,2000,b188e235,564
9086,2000,b530e644,701
9086,2000,b373e429,1
9086,2500,b530e644,894
9086,2500,b373e422,911
9086,2500,b188e235,694
9086,2500,b530e647,1
9086,3000,b373e422,1111
9086,3000,b188e235,840
9086,3000,b530e644,1047
9086,3000,b530e647,2
9086,3500,b373e422,1217
9086,3500,b530e644,1222
9086,3500,b188e235,1061
9086,4000,b530e644,1394
9086,4000,b188e235,1197
9086,4000,b373e422,1408
9086,4000,b530e647,1
9086,4500,b373e422,1609
9086,4500,b188e235,1318
9086,4500,b530e644,1569
9086,4500,b530e647,3
9086,4500,b542e644,1
9086,5000,b530e644,1804
9086,5000,b373e422,1824
9086,5000,b188e235,1369
9086,5000,b530e647,3
9086,5500,b373e422,1974
9086,5500,b188e235,1588
9086,5500,b530e644,1936
9086,5500,b179e235,2
9086,6000,b530e644,2077
9086,6000,b188e235,1776
9086,6000,b373e422,2143
9086,6000,b530e647,4
9086,6500,b530e644,2261
9086,6500,b188e235,1886
9086,6500,b373e422,2351
9086,6500,b530e647,2
9086,7000,b530e644,2457
9086,7000,b373e422,2542
9086,7000,b188e235,1997
9086,7000,b530e647,4
9086,7500,b188e235,2179
9086,7500,b530e644,2660
9086,7500,b373e422,2659
9086,7500,b530e647,2
9086,8000,b530e644,2838
9086,8000,b188e235,2319
9086,8000,b373e422,2842
9086,8000,b542e644,1
9086,8500,b530e644,2975
9086,8500,b373e422,3037
9086,8500,b188e235,2486
9086,8500,b530e647,2
9086,9000,b530e644,3220
9086,9000,b188e235,2580
9086,9000,b373e422,3198
9086,9000,b542e644,2
9086,9500,b188e235,2755
9086,9500,b373e422,3421
9086,9500,b530e644,3322
9086,9500,b530e647,2
9086,10000,b530e644,3495
9086,10000,b188e235,2860
9086,10000,b373e422,3639
9086,10000,b530e647,3
9086,10000,b542e644,2
9086,10000,b728e768,1
10010,500,b405e449,213
10010,500,b264e305,287
10010,1000,b264e305,588
10010,1000,b405e449,411
10010,1000,b264e315,1
10010,1500,b405e449,660
10010,1500,b264e305,840
10010,2000,b264e305,1147
10010,2000,b405e449,848
10010,2000,b405e440,3
10010,2000,b387e440,2
10010,2500,b264e305,1478
10010,2500,b405e449,1019
10010,2500,b405e440,3
10010,3000,b264e305,1732
10010,3000,b405e449,1263
10010,3000,b405e440,5
10010,3500,b405e449,1459
10010,3500,b264e305,2036
10010,3500,b405e440,4
10010,3500,b387e440,1
10010,4000,b405e449,1689
10010,4000,b264e305,2309
10010,4000,b264e315,1
10010,4000,b387e440,1
10010,4500,b264e305,2641
10010,4500,b405e449,1845
10010,4500,b405e440,12
10010,4500,b387e449,1
10010,4500,b387e440,1
10010,5000,b264e305,2861
10010,5000,b405e449,2135
10010,5000,b405e440,4
10010,5500,b264e305,3150
10010,5500,b405e449,2346
10010,5500,b264e315,1
10010,5500,b405e440,3
10010,6000,b405e449,2579
10010,6000,b264e305,3414
10010,6000,b405e440,6
10010,6000,b264e315,1
10010,6500,b405e449,2831
10010,6500,b264e305,3661
10010,6500,b405e440,8
10010,7000,b264e305,4100
10010,7000,b405e449,2888
10010,7000,b405e440,10
10010,7000,b387e449,2
10010,7500,b405e449,3172
10010,7500,b264e305,4316
10010,7500,b405e440,11
10010,7500,b264e315,1
10010,8000,b264e305,4573
10010,8000,b405e449,3416
10010,8000,b405e440,11
10010,8500,b264e305,4889
10010,8500,b405e449,3599
10010,8500,b264e315,1
10010,8500,b405e440,11
10010,9000,b264e305,5167
10010,9000,b405e449,3826
10010,9000,b264e315,3
10010,9000,b405e440,4
10010,9500,b264e305,5554
10010,9500,b405e449,3938
10010,9500,b405e440,6
10010,9500,b387e449,2
10010,10000,b405e449,4238
10010,10000,b264e305,5748
10010,10000,b405e440,13
10010,10000,b387e440,1
4227,500,b189e247,499
4227,500,b189e254,1
4227,1000,b189e247,1000
4227,1500,b189e247,1499
4227,1500,b189e254,1
4227,2000,b189e247,1999
4227,2000,b189e254,1
4227,2500,b189e247,2495
4227,2500,b189e254,3
4227,2500,b165e247,2
4227,3000,b189e247,2995
4227,3000,b193e247,1
4227,3000,b189e254,4
4227,3500,b189e247,3495
4227,3500,b189e254,5
4227,4000,b189e247,3998
4227,4000,b189e254,2
4227,4500,b189e247,4498
4227,4500,b189e254,1
4227,4500,b193e247,1
4227,5000,b189e247,4999
4227,5000,b165e247,1
4227,5500,b189e247,5494
4227,5500,b189e254,6
4227,6000,b189e247,5993
4227,6000,b189e254,6
4227,6000,b193e247,1
4227,6500,b189e247,6496
4227,6500,b193e247,1
4227,6500,b189e254,3
4227,7000,b189e247,6991
4227,7000,b189e254,5
4227,7000,b165e247,2
4227,7000,b193e247,2
4227,7500,b189e247,7490
4227,7500,b193e247,2
4227,7500,b165e247,1
4227,7500,b189e254,7
4227,8000,b189e247,7989
4227,8000,b193e247,2
4227,8000,b189e254,8
4227,8000,b165e247,1
4227,8500,b189e247,8496
4227,8500,b189e254,3
4227,8500,b193e247,1
4227,9000,b189e247,8992
4227,9000,b189e254,7
4227,9000,b193e247,1
4227,9500,b189e247,9489
4227,9500,b189e254,8
4227,9500,b193e247,2
4227,9500,b165e247,1
4227,10000,b189e247,9986
4227,10000,b189e254,12
4227,10000,b165e247,1
4227,10000,b193e247,1
1158,500,b313e646,497
1158,500,b313e656,2
1158,500,b313e506,1
1158,1000,b313e646,996
1158,1000,b313e656,4
1158,1500,b313e646,1494
1158,1500,b313e656,5
1158,1500,b299e646,1
1158,2000,b313e646,1997
1158,2000,b313e656,3
1158,2500,b313e646,2491
1158,2500,b313e656,7
1158,2500,b299e646,1
1158,2500,b603e646,1
1158,3000,b313e646,2985
1158,3000,b603e646,1
1158,3000,b313e656,13
1158,3000,b313e506,1
1158,3500,b313e646,3481
1158,3500,b313e656,13
1158,3500,b313e506,1
1158,3500,b603e646,5
1158,4000,b313e646,3981
1158,4000,b313e656,15
1158,4000,b313e506,2
1158,4000,b603e646,1
1158,4000,b299e646,1
1158,4500,b313e646,4478
1158,4500,b313e656,18
1158,4500,b299e646,2
1158,4500,b313e506,1
1158,4500,b603e646,1
1158,5000,b313e646,4977
1158,5000,b313e656,18
1158,5000,b603e646,2
1158,5000,b299e646,2
1158,5000,b313e506,1
1158,5500,b313e646,5481
1158,5500,b299e646,1
1158,5500,b313e656,17
1158,5500,b603e646,1
1158,6000,b313e646,5968
1158,6000,b313e656,27
1158,6000,b603e646,1
1158,6000,b313e506,3
1158,6000,b299e646,1
1158,6500,b313e646,6460
1158,6500,b313e656,30
1158,6500,b299e646,3
1158,6500,b603e646,4
1158,6500,b313e506,3
1158,7000,b313e646,6970
1158,7000,b313e656,23
1158,7000,b603e646,3
1158,7000,b313e506,3
1158,7000,b299e646,1
1158,7500,b313e646,7462
1158,7500,b313e656,30
1158,7500,b603e646,3
1158,7500,b299e646,4
1158,7500,b313e506,1
1158,8000,b313e646,7968
1158,8000,b313e656,26
1158,8000,b299e646,2
1158,8000,b603e646,2
1158,8000,b313e506,1
1158,8000,b299e656,1
1158,8500,b313e646,8451
1158,8500,b313e656,30
1158,8500,b313e613,1
1158,8500,b299e646,6
1158,8500,b603e646,3
1158,8500,b313e506,7
1158,8500,b277e656,1
1158,8500,b299e656,1
1158,9000,b313e646,8964
1158,9000,b299e646,3
1158,9000,b313e656,27
1158,9000,b313e506,2
1158,9000,b603e646,3
1158,9000,b313e613,1
1158,9500,b313e646,9442
1158,9500,b313e656,51
1158,9500,b313e506,4
1158,9500,b603e646,2
1158,9500,b299e646,1
1158,10000,b313e646,9949
1158,10000,b313e506,6
1158,10000,b313e656,36
1158,10000,b313e613,2
1158,10000,b603e646,5
1158,10000,b299e646,2
8385,500,b251e296,257
8385,500,b401e449,243
8385,1000,b251e296,565
8385,1000,b401e449,435
8385,1500,b401e449,676
8385,1500,b251e296,824
8385,2000,b251e296,1095
8385,2000,b401e449,905
8385,2500,b401e449,1143
8385,2500,b251e296,1357
8385,3000,b251e296,1654
8385,3000,b401e449,1346
8385,3500,b401e449,1543
8385,3500,b251e296,1957
8385,4000,b401e449,1815
8385,4000,b251e296,2185
8385,4500,b251e296,2483
8385,4500,b401e449,2016
8385,4500,b401e512,1
8385,5000,b401e449,2248
8385,5000,b251e296,2752
8385,5500,b251e296,2964
8385,5500,b401e449,2535
8385,5500,b401e512,1
8385,6000,b401e449,2737
8385,6000,b251e296,3263
8385,6500,b251e296,3548
8385,6500,b401e449,2951
8385,6500,b401e512,1
8385,7000,b251e296,3748
8385,7000,b401e449,3252
8385,7500,b251e296,4127
8385,7500,b401e449,3372
8385,7500,b470e512,1
8385,8000,b401e449,3613
8385,8000,b251e296,4385
8385,8000,b401e512,2
8385,8500,b401e449,3870
8385,8500,b251e296,4629
8385,8500,b401e512,1
8385,9000,b401e449,4102
8385,9000,b251e296,4896
8385,9000,b401e512,2
8385,9500,b401e449,4444
8385,9500,b251e296,5052
8385,9500,b401e512,4
8385,10000,b401e449,4591
8385,10000,b251e296,5407
8385,10000,b401e512,2
1184,500,b242e295,500
1184,1000,b242e295,1000
1184,1500,b242e295,1500
1184,2000,b242e295,2000
1184,2500,b242e295,2500
1184,3000,b242e295,3000
1184,3500,b242e295,3500
1184,4000,b242e295,4000
1184,4500,b242e295,4500
1184,5000,b242e295,5000
1184,5500,b242e295,5500
1184,6000,b242e295,6000
1184,6500,b242e295,6500
1184,7000,b242e295,7000
1184,7500,b242e295,7500
1184,8000,b242e295,8000
1184,8500,b242e295,8500
1184,9000,b242e295,9000
1184,9500,b242e295,9499
1184,9500,b242e284,1
1184,10000,b242e295,10000
8359,500,b269e632,498
8359,500,b248e632,2
8359,1000,b269e632,992
8359,1000,b248e632,4
8359,1000,b191e232,1
8359,1000,b216e632,2
8359,1000,b551e632,1
8359,1500,b269e632,1488
8359,1500,b551e632,2
8359,1500,b216e632,2
8359,1500,b248e632,8
8359,2000,b269e632,1986
8359,2000,b248e632,8
8359,2000,b551e632,5
8359,2000,b216e632,1
8359,2500,b269e632,2474
8359,2500,b248e632,17
8359,2500,b551e632,4
8359,2500,b216e632,3
8359,2500,b191e232,2
8359,3000,b269e632,2983
8359,3000,b248e632,8
8359,3000,b551e632,8
8359,3000,b216e632,1
8359,3500,b269e632,3470
8359,3500,b248e632,20
8359,3500,b551e632,7
8359,3500,b191e232,1
8359,3500,b216e632,2
8359,4000,b269e632,3969
8359,4000,b248e632,22
8359,4000,b551e632,7
8359,4000,b191e232,1
8359,4000,b216e632,1
8359,4500,b269e632,4469
8359,4500,b551e632,8
8359,4500,b248e632,17
8359,4500,b216e632,6
8359,5000,b269e632,4966
8359,5000,b248e632,20
8359,5000,b551e632,9
8359,5000,b216e632,3
8359,5000,b191e232,2
8359,5500,b269e632,5455
8359,5500,b248e632,34
8359,5500,b216e632,2
8359,5500,b551e632,7
8359,5500,b191e232,2
8359,6000,b269e632,5958
8359,6000,b551e632,22
8359,6000,b248e632,18
